user_id,name,gender,age,city,signup_date,plan_type,device_type,is_active,language_pref
7247,Tara Lall,Other,37,Hyderabad,2022-07-28,Premium,Tablet,False,English
7248,Saira Bhalla,Other,16,Bangalore,2022-07-15,Premium,Smart TV,False,Tamil
7249,Ayesha Sathe,Male,19,Hyderabad,2024-06-24,Standard,Tablet,True,Hindi
7250,Hiran Mann,Female,61,Pune,2024-05-21,Basic,Smart TV,False,English
7251,Hansh Borde,Male,64,Jaipur,2022-11-04,Premium,Smart TV,False,Bengali
7252,Zoya Sandal,Other,58,Mumbai,2023-11-11,Basic,Mobile,True,Tamil
7253,Himmat Sundaram,Other,44,Jaipur,2022-09-16,Premium,Tablet,True,Bengali
7254,Vivaan Sethi,Male,36,Delhi,2023-10-06,Standard,Tablet,False,English
7255,Ira Chandra,Female,41,Hyderabad,2023-03-09,Basic,Mobile,True,Telugu
7256,Armaan Wagle,Male,29,Ahmedabad,2022-10-07,Premium,Smart TV,False,Bengali
7257,Prerak Sidhu,Other,24,Chennai,2023-11-14,Basic,Smart TV,False,Tamil
7258,Mahika Tak,Other,62,Kolkata,2025-02-11,Premium,Tablet,True,Tamil
7259,Ela Krishnamurthy,Other,27,Chennai,2024-12-03,Standard,Laptop,False,Bengali
7260,Stuvan Sani,Male,57,Bangalore,2025-05-03,Standard,Smart TV,True,Tamil
7261,Rania Shankar,Male,21,Bangalore,2024-03-03,Premium,Mobile,False,Bengali
7262,Nitya Kurian,Female,35,Chennai,2024-08-30,Basic,Mobile,True,English
7263,Kabir Dani,Male,39,Pune,2024-01-21,Standard,Smart TV,False,Telugu
7264,Biju Sur,Other,42,Mumbai,2025-05-16,Premium,Tablet,True,Telugu
7265,Krish Anand,Male,53,Delhi,2025-04-22,Standard,Tablet,True,Marathi
7266,Romil Dalal,Female,23,Delhi,2024-04-26,Basic,Tablet,False,Hindi
7267,Neelofar Baria,Female,16,Indore,2025-01-24,Basic,Laptop,True,Marathi
7268,Faiyaz Karpe,Female,64,Chennai,2024-06-04,Basic,Laptop,False,Telugu
7269,Shray Tiwari,Female,64,Chennai,2024-06-28,Standard,Laptop,False,Bengali
7270,Lakshay Viswanathan,Female,39,Mumbai,2022-11-11,Premium,Smart TV,False,Bengali
7271,Akarsh Sood,Other,62,Ahmedabad,2023-11-01,Basic,Tablet,True,English
7272,Nayantara Mani,Other,22,Bangalore,2023-05-04,Basic,Laptop,False,English
7273,Vanya Sethi,Other,34,Pune,2025-06-13,Basic,Smart TV,True,Telugu
7274,Nitara Arora,Female,37,Pune,2023-06-14,Standard,Tablet,True,Bengali
7275,Romil Chaudhary,Male,50,Mumbai,2025-06-24,Standard,Tablet,True,Marathi
7276,Raghav Sachdeva,Male,45,Bangalore,2024-04-30,Standard,Tablet,False,Hindi
7277,Bhavin Ramesh,Male,44,Delhi,2022-08-20,Basic,Smart TV,True,Tamil
7278,Aarush Mani,Male,37,Hyderabad,2024-09-05,Basic,Smart TV,True,Telugu
7279,Anaya Barman,Male,26,Mumbai,2022-09-17,Basic,Mobile,True,Bengali
7280,Piya Rajagopalan,Male,35,Indore,2025-01-19,Basic,Mobile,True,Marathi
7281,Divij Ramanathan,Other,44,Mumbai,2022-09-10,Premium,Laptop,True,Marathi
7282,Hunar Issac,Other,56,Ahmedabad,2022-12-30,Basic,Laptop,False,Tamil
7283,Myra Borra,Female,57,Mumbai,2022-09-20,Premium,Tablet,True,Bengali
7284,Farhan Chawla,Other,49,Indore,2022-11-13,Basic,Laptop,True,Hindi
7285,Fateh Verma,Other,16,Ahmedabad,2023-09-29,Standard,Laptop,True,Telugu
7286,Yuvraj  Kaul,Other,46,Delhi,2024-04-22,Basic,Smart TV,False,Hindi
7287,Baiju Bhandari,Male,45,Hyderabad,2022-12-10,Basic,Tablet,False,Bengali
7288,Farhan Bhalla,Other,63,Mumbai,2022-09-29,Basic,Mobile,True,Marathi
7289,Yuvaan Ben,Male,33,Ahmedabad,2023-06-15,Premium,Tablet,True,English
7290,Jivin Bail,Male,32,Chennai,2025-01-30,Premium,Smart TV,False,Telugu
7291,Miraya Sen,Other,53,Delhi,2023-03-02,Basic,Tablet,True,Telugu
7292,Alia Bir,Male,29,Mumbai,2024-08-06,Basic,Tablet,False,Hindi
7293,Nitara Sharaf,Female,38,Jaipur,2024-09-18,Basic,Tablet,False,Hindi
7294,Nishith Chaudhary,Male,40,Ahmedabad,2024-10-05,Premium,Laptop,True,Hindi
7295,Armaan Din,Other,30,Indore,2024-08-30,Premium,Smart TV,True,English
7296,Adah Gupta,Female,61,Kolkata,2024-11-25,Premium,Mobile,True,Marathi
7297,Lakshay Loyal,Male,37,Ahmedabad,2022-12-13,Standard,Laptop,False,English
7298,Nitara Chakraborty,Other,18,Indore,2024-10-26,Basic,Tablet,False,Tamil
7299,Nehmat Vora,Other,34,Jaipur,2025-01-21,Standard,Laptop,True,Hindi
7300,Urvi Lad,Female,59,Hyderabad,2023-05-31,Basic,Mobile,True,Marathi
7301,Indrajit Singhal,Other,49,Jaipur,2022-09-11,Basic,Tablet,True,English
7302,Jayesh Bedi,Other,50,Ahmedabad,2023-09-23,Basic,Laptop,False,Hindi
7303,Raunak Apte,Female,16,Kolkata,2024-03-11,Premium,Laptop,False,Bengali
7304,Mishti Lala,Male,36,Pune,2025-04-28,Standard,Laptop,False,Tamil
7305,Shayak Vasa,Female,44,Jaipur,2023-01-07,Premium,Laptop,True,Tamil
7306,Kashvi Salvi,Female,21,Jaipur,2024-03-04,Premium,Smart TV,True,Bengali
7307,Himmat Borde,Female,52,Bangalore,2023-07-26,Standard,Tablet,True,Marathi
7308,Uthkarsh Bhatt,Male,16,Jaipur,2024-11-21,Basic,Smart TV,True,Telugu
7309,Kiara Chatterjee,Male,16,Chennai,2024-10-03,Standard,Smart TV,True,Bengali
7310,Stuvan Sen,Male,42,Pune,2023-01-06,Premium,Mobile,False,Hindi
7311,Vritika Bali,Male,36,Hyderabad,2024-04-07,Standard,Laptop,True,Tamil
7312,Zara Chhabra,Male,31,Bangalore,2024-09-10,Standard,Mobile,False,Telugu
7313,Gokul Sood,Female,59,Kolkata,2024-07-17,Standard,Mobile,False,English
7314,Advik Soni,Male,55,Bangalore,2024-10-23,Basic,Smart TV,False,Marathi
7315,Manikya Karan,Female,41,Indore,2024-01-12,Premium,Smart TV,False,Tamil
7316,Hridaan Devi,Female,31,Kolkata,2022-11-28,Standard,Mobile,True,Bengali
7317,Aarna Gola,Male,43,Bangalore,2024-10-10,Standard,Laptop,True,Tamil
7318,Hrishita Goswami,Other,16,Pune,2025-06-12,Standard,Smart TV,True,English
7319,Ryan Singh,Other,51,Mumbai,2024-01-13,Premium,Laptop,True,Bengali
7320,Lakshit Vaidya,Male,25,Indore,2024-04-27,Basic,Smart TV,True,Tamil
7321,Pranay Barad,Male,58,Kolkata,2025-01-24,Standard,Smart TV,True,Marathi
7322,Anay Bobal,Male,32,Bangalore,2022-09-23,Premium,Tablet,True,Marathi
7323,Baiju Kakar,Male,38,Mumbai,2024-01-09,Basic,Smart TV,False,Telugu
7324,Taran Rana,Female,22,Jaipur,2025-03-15,Basic,Laptop,False,English
7325,Anvi D’Alia,Other,59,Indore,2022-09-06,Standard,Smart TV,False,English
7326,Ranbir Balan,Female,22,Chennai,2025-05-05,Standard,Mobile,False,Telugu
7327,Kismat Rao,Other,59,Hyderabad,2025-01-17,Basic,Laptop,False,Tamil
7328,Ahana  Sem,Female,30,Indore,2024-02-27,Premium,Laptop,True,Bengali
7329,Adah Kala,Female,49,Bangalore,2023-12-14,Standard,Laptop,True,Bengali
7330,Zain Comar,Male,61,Pune,2024-03-26,Standard,Smart TV,False,Marathi
7331,Gokul Vasa,Female,60,Hyderabad,2024-11-24,Basic,Smart TV,True,Marathi
7332,Eva Sachar,Female,19,Indore,2024-10-24,Basic,Tablet,True,Tamil
7333,Shlok Dutta,Male,29,Indore,2023-03-20,Premium,Tablet,False,Bengali
7334,Indranil Thaker,Other,29,Indore,2024-02-24,Basic,Tablet,False,Marathi
7335,Madhup Sarna,Other,31,Jaipur,2024-07-26,Standard,Tablet,False,Hindi
7336,Arhaan Dash,Female,22,Jaipur,2023-04-13,Basic,Mobile,True,English
7337,Gatik Anand,Other,47,Jaipur,2024-10-05,Basic,Tablet,False,Marathi
7338,Yuvaan Kothari,Female,34,Indore,2022-09-05,Standard,Laptop,False,Bengali
7339,Tushar Kakar,Female,17,Jaipur,2022-08-01,Standard,Laptop,True,Marathi
7340,Misha Bali,Other,25,Pune,2024-07-27,Premium,Laptop,False,Telugu
7341,Ahana  Rajagopal,Other,32,Pune,2023-03-13,Premium,Smart TV,False,Marathi
7342,Umang Dhar,Other,52,Pune,2024-08-10,Premium,Smart TV,True,Bengali
7343,Jayant Dasgupta,Other,27,Indore,2023-03-14,Basic,Mobile,False,Telugu
7344,Anvi Trivedi,Other,21,Bangalore,2022-07-16,Premium,Mobile,False,Hindi
7345,Hiran Toor,Other,37,Chennai,2025-03-31,Standard,Smart TV,True,Hindi
7346,Anahi Kalla,Other,47,Hyderabad,2024-11-20,Standard,Tablet,True,Bengali
7347,Faiyaz Bains,Other,56,Hyderabad,2023-01-04,Basic,Tablet,True,Bengali
7348,Tiya Bhargava,Male,35,Hyderabad,2025-05-24,Standard,Laptop,True,Hindi
7349,Armaan Chawla,Other,16,Hyderabad,2025-05-17,Basic,Laptop,False,Marathi
7350,Zara Shan,Male,62,Ahmedabad,2023-10-08,Standard,Laptop,False,Marathi
7351,Ishita Contractor,Female,21,Hyderabad,2024-06-08,Premium,Tablet,True,Marathi
7352,Alisha Iyengar,Female,34,Ahmedabad,2023-03-10,Standard,Smart TV,True,Marathi
7353,Tarini Bath,Male,33,Pune,2025-03-22,Basic,Laptop,False,Marathi
7354,Ishaan Kakar,Male,21,Jaipur,2023-05-10,Standard,Mobile,True,Hindi
7355,Inaaya  Ahuja,Other,60,Chennai,2024-06-24,Standard,Smart TV,True,Hindi
7356,Zoya Seth,Other,48,Indore,2023-06-06,Premium,Smart TV,False,Marathi
7357,Alia Bera,Female,38,Pune,2024-01-11,Basic,Mobile,True,English
7358,Kiara Aurora,Other,38,Kolkata,2024-04-26,Basic,Laptop,False,English
7359,Shlok Sarraf,Male,41,Hyderabad,2023-09-26,Standard,Tablet,True,Telugu
7360,Anahi Basak,Other,28,Indore,2022-08-10,Basic,Mobile,False,Bengali
7361,Diya Bail,Female,22,Bangalore,2024-07-07,Premium,Mobile,False,Tamil
7362,Alisha Behl,Other,30,Jaipur,2024-09-22,Premium,Tablet,True,Marathi
7363,Baiju Kashyap,Other,59,Delhi,2023-06-25,Basic,Mobile,True,English
7364,Shamik Baral,Male,42,Chennai,2022-08-27,Standard,Tablet,False,English
7365,Reyansh Gole,Male,41,Jaipur,2024-10-19,Premium,Tablet,False,English
7366,Ayesha Doctor,Female,48,Kolkata,2023-06-23,Basic,Mobile,True,Hindi
7367,Zaina Iyer,Female,30,Ahmedabad,2022-09-29,Standard,Mobile,False,Tamil
7368,Farhan Sarraf,Female,51,Indore,2024-03-26,Standard,Tablet,False,English
7369,Anay Anand,Female,60,Mumbai,2025-02-05,Basic,Smart TV,True,English
7370,Jivin Ghosh,Female,42,Hyderabad,2024-06-01,Premium,Mobile,False,Tamil
7371,Alia Kala,Female,20,Hyderabad,2024-09-29,Standard,Smart TV,True,Hindi
7372,Kimaya Date,Male,17,Pune,2025-01-28,Standard,Tablet,False,Marathi
7373,Aniruddh Chaudry,Female,48,Chennai,2025-01-06,Premium,Tablet,False,Telugu
7374,Jhanvi Agate,Female,31,Bangalore,2025-03-16,Standard,Tablet,False,Hindi
7375,Kiaan Sampath,Other,38,Indore,2024-12-14,Standard,Laptop,True,Marathi
7376,Mahika Jaggi,Male,53,Chennai,2024-02-10,Premium,Smart TV,False,Telugu
7377,Zoya Kannan,Other,31,Indore,2022-12-21,Standard,Mobile,True,Hindi
7378,Adira Walia,Other,29,Bangalore,2025-04-05,Basic,Laptop,True,English
7379,Adira Tata,Male,44,Jaipur,2023-08-14,Basic,Mobile,False,Telugu
7380,Dhanush Goda,Female,41,Mumbai,2024-01-03,Standard,Mobile,False,Bengali
7381,Eshani Dara,Other,50,Hyderabad,2023-09-28,Basic,Mobile,True,Telugu
7382,Rati Varma,Female,30,Indore,2025-02-11,Premium,Mobile,False,Bengali
7383,Advik Babu,Male,18,Ahmedabad,2024-11-12,Standard,Laptop,False,Telugu
7384,Priyansh Jaggi,Other,38,Bangalore,2023-05-27,Standard,Tablet,False,English
7385,Aarna Bedi,Other,44,Kolkata,2024-04-13,Premium,Tablet,False,English
7386,Shalv Rattan,Male,49,Ahmedabad,2024-06-29,Standard,Smart TV,False,Marathi
7387,Tanya Bandi,Male,48,Bangalore,2022-11-14,Premium,Laptop,True,Bengali
7388,Badal Kapoor,Other,56,Indore,2023-08-22,Standard,Tablet,True,Telugu
7389,Nitya Kaur,Other,56,Ahmedabad,2024-03-07,Premium,Laptop,False,Bengali
7390,Ojas Bahl,Other,38,Hyderabad,2024-07-29,Standard,Smart TV,True,Marathi
7391,Siya Sagar,Male,22,Bangalore,2023-08-27,Standard,Smart TV,False,Hindi
7392,Keya Dalal,Female,18,Indore,2024-12-06,Standard,Mobile,False,Bengali
7393,Saanvi Manda,Female,47,Pune,2022-09-06,Basic,Tablet,True,Marathi
7394,Kaira Agarwal,Female,46,Jaipur,2024-05-19,Premium,Smart TV,False,Hindi
7395,Nishith Sama,Female,33,Hyderabad,2024-02-22,Basic,Smart TV,False,English
7396,Samar Srinivasan,Male,58,Bangalore,2024-10-09,Premium,Tablet,False,Marathi
7397,Arnav Datta,Male,22,Jaipur,2024-09-21,Basic,Smart TV,True,English
7398,Zara Raja,Female,56,Pune,2024-04-23,Premium,Mobile,False,English
7399,Neelofar Thakur,Other,16,Ahmedabad,2024-06-11,Basic,Laptop,True,Marathi
7400,Vivaan Srinivasan,Other,29,Ahmedabad,2024-02-12,Standard,Smart TV,False,Hindi
7401,Navya Choudhury,Male,47,Chennai,2022-10-28,Basic,Laptop,False,Bengali
7402,Kiaan Kata,Female,21,Mumbai,2024-12-01,Basic,Smart TV,True,English
7403,Piya Bhasin,Male,54,Delhi,2023-12-20,Standard,Laptop,True,English
7404,Vaibhav Ramachandran,Female,25,Delhi,2024-08-15,Basic,Smart TV,True,Hindi
7405,Ehsaan Jha,Female,22,Delhi,2022-12-17,Premium,Laptop,True,Tamil
7406,Divyansh Borde,Other,41,Mumbai,2022-11-21,Standard,Laptop,True,Tamil
7407,Aradhya Dhar,Other,49,Mumbai,2024-05-04,Premium,Smart TV,False,Bengali
7408,Aradhya Khatri,Other,45,Mumbai,2023-10-29,Premium,Laptop,True,Tamil
7409,Nishith Dada,Male,51,Pune,2024-01-15,Standard,Laptop,False,Marathi
7410,Tarini Edwin,Other,36,Delhi,2024-05-13,Standard,Laptop,True,Marathi
7411,Jivin Cheema,Other,32,Pune,2022-09-22,Basic,Laptop,True,English
7412,Keya Mane,Male,48,Pune,2024-01-10,Basic,Mobile,False,Tamil
7413,Manjari Kapoor,Male,25,Hyderabad,2025-05-17,Basic,Laptop,True,Hindi
7414,Darshit Sawhney,Male,62,Bangalore,2025-02-11,Standard,Laptop,True,Bengali
7415,Ivan Wagle,Other,57,Hyderabad,2024-02-01,Standard,Tablet,True,Telugu
7416,Nitara Boase,Female,27,Kolkata,2024-03-29,Basic,Smart TV,False,Bengali
7417,Lakshit Kaur,Other,31,Delhi,2023-05-31,Standard,Tablet,True,Bengali
7418,Drishya Karpe,Female,56,Pune,2023-10-28,Basic,Mobile,True,Hindi
7419,Emir Basu,Male,47,Ahmedabad,2023-08-04,Standard,Smart TV,False,Telugu
7420,Bhavin Trivedi,Other,30,Pune,2022-11-29,Premium,Mobile,True,Tamil
7421,Nitara Salvi,Other,42,Ahmedabad,2024-09-03,Standard,Laptop,True,Bengali
7422,Mohanlal Suri,Female,43,Jaipur,2022-09-27,Premium,Laptop,False,Tamil
7423,Divit Varghese,Other,32,Jaipur,2025-03-12,Standard,Laptop,False,Telugu
7424,Miraan Goyal,Other,61,Pune,2025-04-27,Premium,Mobile,False,Hindi
7425,Hunar Yadav,Other,17,Bangalore,2024-05-25,Basic,Tablet,True,Hindi
7426,Dharmajan Kapadia,Male,51,Kolkata,2023-06-04,Basic,Laptop,False,Tamil
7427,Sana Toor,Female,22,Kolkata,2025-01-13,Basic,Tablet,False,English
7428,Nitara Kumar,Other,28,Delhi,2023-02-26,Basic,Laptop,True,Marathi
7429,Devansh Mahajan,Female,30,Chennai,2022-08-08,Standard,Tablet,False,Tamil
7430,Pranay Doshi,Male,40,Bangalore,2022-09-02,Premium,Laptop,False,Bengali
7431,Ishaan Sibal,Male,38,Bangalore,2023-02-08,Standard,Tablet,True,Bengali
7432,Alisha Wable,Female,37,Bangalore,2024-01-07,Standard,Mobile,True,Hindi
7433,Elakshi Kunda,Other,41,Indore,2024-10-13,Premium,Smart TV,True,Hindi
7434,Kaira Kannan,Other,48,Delhi,2024-01-02,Premium,Tablet,False,Marathi
7435,Advika Ahluwalia,Male,26,Chennai,2024-05-09,Standard,Mobile,True,Marathi
7436,Biju Tak,Male,25,Ahmedabad,2023-12-10,Basic,Smart TV,True,English
7437,Pranay Madan,Male,40,Indore,2023-06-11,Standard,Laptop,True,Bengali
7438,Aaina Khalsa,Male,52,Bangalore,2023-07-22,Standard,Mobile,True,Tamil
7439,Anika Sama,Other,63,Chennai,2024-07-12,Premium,Mobile,True,English
7440,Jivin Upadhyay,Male,58,Chennai,2025-07-10,Basic,Tablet,False,English
7441,Vaibhav Manda,Female,53,Jaipur,2024-07-23,Basic,Mobile,False,Tamil
7442,Rohan Rajan,Female,56,Kolkata,2024-07-31,Standard,Laptop,False,Hindi
7443,Divij Singhal,Female,60,Hyderabad,2023-07-24,Premium,Laptop,False,Telugu
7444,Indranil Kumer,Other,39,Delhi,2022-08-11,Premium,Smart TV,False,Hindi
7445,Pari Taneja,Female,55,Bangalore,2025-05-30,Standard,Laptop,True,Marathi
7446,Vritika Butala,Female,61,Jaipur,2023-05-20,Standard,Laptop,True,Hindi
7447,Jhanvi Zacharia,Other,48,Delhi,2022-12-15,Premium,Laptop,True,Bengali
7448,Anahi Seshadri,Male,32,Mumbai,2024-02-22,Basic,Tablet,False,Marathi
7449,Kavya Sampath,Male,39,Bangalore,2024-08-21,Basic,Mobile,True,English
7450,Nitya Ravi,Male,52,Indore,2025-06-16,Basic,Tablet,True,Marathi
7451,Priyansh Bains,Male,17,Jaipur,2024-11-25,Premium,Mobile,True,Hindi
7452,Manikya Saxena,Male,47,Indore,2024-07-30,Premium,Tablet,False,English
7453,Pranay Zachariah,Other,39,Jaipur,2022-12-29,Premium,Smart TV,False,Telugu
7454,Vritika Mannan,Female,24,Bangalore,2025-01-18,Standard,Smart TV,True,Telugu
7455,Faiyaz Goel,Male,19,Mumbai,2023-03-20,Basic,Laptop,True,Marathi
7456,Azad Kota,Female,32,Ahmedabad,2024-04-19,Premium,Smart TV,False,Tamil
7457,Jayesh Kohli,Female,32,Pune,2022-12-28,Premium,Tablet,False,English
7458,Pari Warrior,Female,63,Jaipur,2024-02-10,Basic,Mobile,False,Tamil
7459,Shamik Sengupta,Other,45,Ahmedabad,2023-09-26,Premium,Tablet,True,Hindi
7460,Sumer Bera,Male,55,Ahmedabad,2024-11-10,Basic,Laptop,False,English
7461,Kavya Sur,Other,26,Bangalore,2024-07-29,Standard,Mobile,True,Hindi
7462,Jivin Dhingra,Female,36,Jaipur,2025-05-24,Basic,Tablet,True,Tamil
7463,Lavanya Kade,Male,36,Mumbai,2023-03-09,Basic,Laptop,True,Marathi
7464,Manjari Guha,Male,33,Jaipur,2022-08-02,Premium,Tablet,True,Marathi
7465,Inaaya  Dash,Other,44,Ahmedabad,2022-12-21,Standard,Tablet,False,Telugu
7466,Manjari Kala,Other,39,Pune,2023-02-22,Basic,Mobile,True,Bengali
7467,Priyansh Kara,Female,25,Pune,2023-08-25,Standard,Tablet,False,English
7468,Indrajit Bali,Female,60,Delhi,2025-05-11,Basic,Laptop,True,Tamil
7469,Aayush Bose,Female,32,Pune,2022-10-11,Standard,Laptop,True,Marathi
7470,Ehsaan Hans,Female,33,Delhi,2023-02-14,Premium,Mobile,False,Marathi
7471,Indranil Gokhale,Male,57,Bangalore,2024-02-16,Premium,Tablet,True,Hindi
7472,Mohanlal Jani,Other,63,Bangalore,2023-10-07,Standard,Tablet,True,Telugu
7473,Hrishita Mahajan,Other,35,Ahmedabad,2023-12-19,Premium,Smart TV,True,English
7474,Aarav Krishnamurthy,Male,52,Kolkata,2023-11-25,Premium,Tablet,True,English
7475,Priyansh Loke,Male,60,Indore,2022-08-19,Basic,Laptop,False,English
7476,Hazel Sarin,Other,33,Bangalore,2025-05-01,Premium,Mobile,True,Tamil
7477,Mannat Bail,Female,32,Delhi,2022-10-11,Basic,Laptop,False,Bengali
7478,Hiran Dayal,Other,24,Hyderabad,2023-12-27,Premium,Mobile,True,Hindi
7479,Anvi Borra,Other,29,Pune,2023-10-16,Premium,Tablet,True,English
7480,Lavanya Mani,Other,64,Kolkata,2025-01-15,Standard,Mobile,True,Telugu
7481,Aarna Apte,Male,44,Delhi,2022-08-31,Premium,Mobile,True,Bengali
7482,Dhruv Doctor,Male,46,Pune,2024-09-09,Standard,Laptop,False,English
7483,Lakshit Thakkar,Male,19,Ahmedabad,2022-09-08,Premium,Tablet,True,English
7484,Khushi Wason,Male,33,Jaipur,2025-05-13,Basic,Laptop,True,Hindi
7485,Taimur Sahota,Male,35,Mumbai,2024-12-05,Standard,Smart TV,False,Hindi
7486,Lagan Saxena,Other,62,Ahmedabad,2025-01-09,Standard,Laptop,True,Marathi
7487,Emir Dada,Female,58,Ahmedabad,2024-11-15,Standard,Mobile,True,Tamil
7488,Anika Sem,Male,59,Indore,2023-06-03,Basic,Mobile,False,English
7489,Aarav Garde,Male,24,Bangalore,2024-12-12,Standard,Laptop,False,Bengali
7490,Nishith Bains,Male,28,Pune,2024-08-22,Basic,Smart TV,False,Marathi
7491,Samarth Mall,Other,30,Kolkata,2024-03-28,Basic,Laptop,False,Telugu
7492,Yakshit Ganesan,Other,42,Hyderabad,2025-03-20,Basic,Mobile,False,Bengali
7493,Ivan Gole,Other,30,Chennai,2024-06-24,Basic,Tablet,True,Telugu
7494,Suhana Dora,Female,43,Kolkata,2023-07-17,Basic,Tablet,True,Bengali
7495,Hunar Deep,Female,52,Chennai,2024-09-29,Basic,Tablet,False,Tamil
7496,Mannat Bava,Male,34,Mumbai,2024-09-13,Standard,Laptop,True,Tamil
7497,Samar Sachar,Male,41,Jaipur,2024-07-26,Standard,Laptop,False,Telugu
7498,Kartik Sarin,Male,41,Pune,2023-02-08,Basic,Smart TV,True,English
7499,Raghav Atwal,Female,40,Bangalore,2023-11-07,Premium,Mobile,False,Hindi
7500,Yakshit Uppal,Male,41,Mumbai,2024-02-20,Premium,Mobile,True,Hindi
7501,Anaya Shroff,Male,41,Hyderabad,2022-12-12,Standard,Mobile,False,Telugu
7502,Siya Bali,Other,61,Kolkata,2024-03-13,Basic,Mobile,False,Telugu
7503,Rati Dayal,Female,43,Kolkata,2023-06-12,Premium,Tablet,True,Hindi
7504,Inaaya  Madan,Other,64,Jaipur,2022-08-03,Basic,Laptop,True,Marathi
7505,Yakshit Kashyap,Other,33,Indore,2023-05-24,Basic,Tablet,True,Hindi
7506,Divit Deshpande,Other,47,Pune,2023-09-25,Basic,Laptop,True,Telugu
7507,Ahana  Deshmukh,Other,18,Mumbai,2023-08-04,Basic,Laptop,False,English
7508,Ela Vala,Other,17,Kolkata,2024-10-08,Premium,Smart TV,False,Hindi
7509,Vedika Chowdhury,Other,48,Jaipur,2023-06-20,Standard,Mobile,True,Bengali
7510,Misha Chanda,Other,57,Delhi,2025-05-21,Basic,Tablet,True,English
7511,Mishti Guha,Male,34,Pune,2022-10-14,Standard,Tablet,False,Hindi
7512,Inaaya  Kakar,Female,32,Chennai,2022-08-25,Premium,Smart TV,True,English
7513,Rasha Mannan,Other,59,Mumbai,2022-08-29,Premium,Tablet,True,Tamil
7514,Rasha Ranganathan,Other,48,Bangalore,2024-12-31,Premium,Smart TV,True,Hindi
7515,Sahil Kulkarni,Female,27,Ahmedabad,2022-11-14,Standard,Smart TV,False,Telugu
7516,Jiya Dugal,Male,64,Mumbai,2023-10-09,Basic,Smart TV,False,Marathi
7517,Shaan Garde,Male,18,Ahmedabad,2023-06-26,Basic,Mobile,True,Telugu
7518,Saksham Suri,Female,58,Mumbai,2023-11-12,Standard,Tablet,True,Telugu
7519,Faiyaz Bhatia,Female,64,Kolkata,2023-03-15,Basic,Smart TV,False,Tamil
7520,Saira Ram,Female,41,Indore,2025-02-23,Basic,Tablet,False,Marathi
7521,Bhavin Uppal,Female,50,Hyderabad,2023-11-03,Premium,Laptop,True,Marathi
7522,Taran Dasgupta,Male,23,Jaipur,2025-02-28,Premium,Tablet,False,Marathi
7523,Rania Bains,Female,51,Indore,2023-06-30,Premium,Mobile,False,Tamil
7524,Farhan Banik,Other,22,Indore,2022-08-10,Premium,Mobile,False,Marathi
7525,Dhanush Kakar,Male,61,Mumbai,2024-08-15,Standard,Tablet,False,English
7526,Manikya Thaman,Female,61,Kolkata,2025-06-22,Basic,Mobile,False,Telugu
7527,Lakshay Kade,Female,51,Indore,2023-09-18,Basic,Tablet,True,English
7528,Nishith Jha,Male,31,Pune,2022-12-26,Basic,Mobile,False,Bengali
7529,Divyansh Kurian,Male,39,Pune,2024-05-23,Basic,Tablet,False,English
7530,Shaan Grewal,Other,16,Chennai,2024-12-12,Basic,Mobile,False,Hindi
7531,Vaibhav Kibe,Female,64,Indore,2024-12-09,Premium,Tablet,False,Marathi
7532,Badal Arora,Female,40,Indore,2025-04-09,Basic,Mobile,True,English
7533,Zara Bir,Other,25,Pune,2024-04-15,Basic,Mobile,False,Marathi
7534,Eva Mannan,Female,31,Bangalore,2023-11-13,Premium,Laptop,False,Tamil
7535,Jayesh Bajwa,Other,31,Pune,2023-09-08,Standard,Laptop,False,Hindi
7536,Uthkarsh Guha,Male,23,Kolkata,2024-04-16,Premium,Mobile,True,Marathi
7537,Vedika Zacharia,Other,44,Chennai,2024-03-06,Premium,Tablet,False,Hindi
7538,Adah Kothari,Male,54,Hyderabad,2023-03-08,Premium,Mobile,True,Hindi
7539,Badal Gade,Other,43,Jaipur,2024-09-16,Premium,Mobile,True,English
7540,Prerak Buch,Male,21,Kolkata,2025-03-01,Basic,Smart TV,False,Tamil
7541,Vritika Dugal,Male,31,Kolkata,2024-08-23,Basic,Smart TV,False,Tamil
7542,Aarna Venkatesh,Other,35,Delhi,2025-06-24,Basic,Laptop,False,Bengali
7543,Ayesha Shukla,Other,31,Jaipur,2023-05-12,Standard,Laptop,True,Telugu
7544,Shlok Luthra,Other,22,Delhi,2024-01-23,Basic,Tablet,False,Bengali
7545,Kaira Kar,Other,56,Pune,2022-12-15,Basic,Tablet,False,Marathi
7546,Tiya Dutta,Male,29,Chennai,2024-10-01,Basic,Mobile,False,Bengali
7547,Kartik Srinivas,Female,58,Delhi,2025-02-08,Standard,Mobile,True,Tamil
7548,Aarna Bhattacharyya,Other,41,Mumbai,2024-02-20,Standard,Mobile,False,Hindi
7549,Vardaniya Goyal,Other,41,Bangalore,2023-03-14,Basic,Tablet,False,Bengali
7550,Yasmin Jain,Other,29,Delhi,2023-02-24,Basic,Mobile,False,English
7551,Vardaniya Bhattacharyya,Other,22,Hyderabad,2023-12-19,Basic,Tablet,True,Bengali
7552,Trisha Kadakia,Female,48,Delhi,2023-03-12,Premium,Tablet,True,Hindi
7553,Rati Dhillon,Female,41,Bangalore,2024-06-15,Standard,Laptop,False,Bengali
